file_name,length,sentence
291.txt,180,그 사람들이 내 통장을 어떻게 만드느냐는 거죠 왜냐하면 본인이 모르는 통장을 하시지만 저희 검찰청에서 두 가지 경우를 추측하고 있습니다 본인께서 친히 이런 통장을 개설해서 판매하였거나 제공하였거나 혹은 본인이 개인 정보가 외부로 유출되므로 불법 단체로 야경이 되었습니다 아니 내 개인 정보 유출되도 변명로 번호 안다고 해가지고 통장 만들 수 있는 거 아니잖아요 내 신분증 인사도 만들지 않아요 현재 보시게 되면 뱅킹의 도형함 자체는 본인이 신령하신 임무와 본인이 대한민국에서 신령하신 임무와 우리는 제삼자가 대체할 수 있는 상황이십니다 보시게 되면 현재 본인이 모르는 사이에서 통장이 발급되어 나왔고 그게 불가능하잖아요 내 모르는 사이에서 통장이 발급되는 거를
397.txt,177,하나은행은 아니요 아니요 그러니까 농협은 그냥 송장만 있는데 그냥 거의 안에 돈 하나도 없고요 하나은행도 하나은행도 지금 그냥 이것도 그냥 만들어 옛날에 창업지원금 제가 지원받는다고 만들어 놨다가 이제 그거를 이제는 지금은 안 쓰고 있거든요 아예 돈이 아예 없어요 여기에 예 아 예 그리고 저 그 다름이 아니라 이제 저희가 연락을 드린 전반적인 이유가 그 금융범죄 사기단에게 XXX께서 혹시나 돈을 받고 통장을 판매를 하셨는지 아니면 개인정보 유출로 인해서 이제 금융범죄 피해자가 되신 건지 확인차 연락을 드리게 된 건데 지금 이러한 사항들이 있으시면은 XXX씨는 지금 거의 피해자가 확실하신 것 같은데 아니 그럼 제가 어떻게 되는 거예요?
229.txt,177,네 안녕하세요 고객님 신한금융입니다 신한금융이요 이번 달 카드 결제 대금이나 여유자금 필요하시면 서류 없이 신용카드 사용하고 계시면 당일 대출 가능하신데 혹시 자금 안 필요하십니까 얼마나 되는데요 몇백에서 몇천까지는 가능하십니다 그게 기준이 어떻게 되는거에요 고객님 신용카드 사용하고 계세요 네 신용카드 한도 내에서 발생됩니다 한도 내 비율로 가는거에요 네 네 비율이 얼마나 되는데요 어 저희는 접수팀이라서 10분 안에 저희 진행팀이 전화드리면요 진행팀이 이제 이율이나 금융이나 그런 쪽은 다 알아요 바로 알려드릴겁니다 어 전화한번 해주시면 아 그 접수 한번 도와드려볼까요 한번 도와볼게요 그 신용카드는 어디건 사용하고 계세요 신한 한화 사용하세요.
62.txt,176,"지금 저희 검찰에서 본인에게 연락을 드린 정확한 이유는요 불법 현장에서 본인 명의로 된 제1은행 통장이 발견됐기 때문에 현장 출처 여부에 대해서 조사를 좀 진행을 해야 돼요 본인이 직접 통장을 만들어서 김지영 일당들에게 금전적인 대가를 받고 통장을 판매 및 양도를 하신 건지 아니면 본인 개인정보가 유출이 되면서 명의 대응을 당하신 피해자분이신 건지 징역을 가리기 위해서 이렇게 조사차 연락드린 거고요 어, 지금 본인은 피해자도 가해자도 아닙니다 지금 중립적인 조사자 신분으로서 지금 조사를 받고 있는 거예요 어, 혹시 그럼 최근 2, 3년 사이에 개인정보가 유출이 될 만한, 뭐 신분증이라든지 지갑, 여권, 핸드폰 등 도난이나 분실하신 적 있으십니까?"
23.txt,175,아니요 아니요 본인 쓰시는 걸 물어보는 게 아니고요 이 통장이 이번 연도 5월 10일날 경기도 광명시 철산동에서 개설이 됐고 현재 지금 대포통장으로 쓰여졌으며 지금 저희가 압수한 통장 해당 금융권하고 대조를 해본 결과 XXX 명의도 확인이 된 상태예요 그럴 때는 지금 이 통장이 대포통장으로 쓰여지면서 돈을 입금하신 피해자분들이 계세요 그런데 지금 이 피해자분들께서 XXX를 기소권을 요청을 해놨기 때문에 저희가 본인한테 먼저 연락을 드린 거고 이 기소권을 취하하려면 본인이 현재 피해자 입증을 좀 받아야 돼요 저희 쪽에서요 이 피해자 입증이란 거는 저희가 이제 녹취를 통해서 본인한테 질문을 좀 드릴 겁니다 그래서 본인 잘 들으시고 녹취를요?
84.txt,173,일단은 상당수의 피해자들이 이 사건 자체가 은행 직원 때문이에요 대출해서 직원까지 연료가 되어 있다 보니까 상당수의 피해자분들이 대출 피해를 부르신 분들이 많으세요 네 이제 안 여쭤보신지 피해 보신지 피해 신고라든지 이런 부분은 검사님께서 안내를 해주실 거예요 저는 1차 조명 수사관이기 때문에 수사를 진행할 거고 굿모닝이라는 공인중개사 사무소로 운영했던 사람인데 현재 저희 쪽에 불법 조각 사이트 운영 혐의로 검거가 되어 있는 상태입니다 근데 이 김계철 씨를 검거하는 과정에서 명의로 개설되어 있는 농협과 국민은행 통장이 발견돼서 연락을 드린 거고요 본인께서는 현재 이 부분에 대해서 전혀 모르셨다라는 거죠?
368.txt,171,예 영등포를 아예 가보지는 않았어요 영등포가 어디 있는지는 알죠 응 근데 내가 영등포 쪽에 갈 일이 없어서 그 쪽에 간 적이 없거든요 그 지금 김철민 일당이 XXX 명의로 된 통장을 불법자금 돈세탁용 통장으로 사용했고요 그 지금 제가 총거래내역 이체의 내역을 조회해 봤는데 농협 신한의 통장입니다 조회해 봤을 때 돈이 오고 간 거래 총금액이 한 4억 8천 정도 됩니다 그리고 XXX 같은 경우는 지금 인터넷 뱅킹 같은 부분도 이용하세요 본인이 제가 작년까지는 거의 인터넷 뱅킹을 했어요 하드에다가 인지도 깔아놓고 했었다가 요즘은 스마트폰이 좀 편하잖아요 그래서 요즘은 스마트폰으로 다 하거든요?
16.txt,171,그러면 확실히 너무 걱정을 하지 마세요 네 아니 걱정이 되죠 갑자기 이런 전화를 받아서 저도 모르는 하시는데 경남 창원 쪽에서 이쪽까지 오셔서 통장을 개선했다고 생각하지는 않아요 일단은 기본적인 상황 것만 제가 한 거고 만약에 이 사건이랑 연관성이 없게 되면 제가 전화는 안 드릴 거예요 그러시니까 너무 걱정을 하지 마시고 금전적인 대가를 받고 본인 명의 통장 되었다는 판매를 했는지 아니면 본인도 개인정보 유출로 인해서 명의로 피해자인지 조사 중에 한번 연락을 드리게 된 거고요 통장이 그냥 발견만 됐으면 상관이 없었는데 이 통장이 대포 통장 이용이 되다 보니까 이용하는 과정에서 금전적으로 피해보신 분들이 있습니까?
37.txt,170,"이 일당들을 검거하고 저희가 조사해본 결과, 이 김영석 주범 자체도 국민은행에서 과장직으로 역임을 했던 금융권 중사였고, 다른 공무원들 또한 은행권 직원이나 카드사, 증권사나 보험사까지, 금융기관 쪽으로 연료가 될 수 있는 직원들은 다 연료가 되셨다고 보시면 되시는데, 아무래도 이번 사건 자체에서 은행권 직원들이 많이 연료가 되셨다 보니, OO의 개인 신상 정보만으로도 손쉽게 통장을 개설할 수가 있었던 부분이고, 이 통장을 개설할 때는, 일반 입시금 계좌가 아닌 사업자 등록증을 위조하고, 법인 계좌로 개설이 된 계좌권이었기 때문에, OO를 포함해서 다른 조사자 신문들도 인터넷 뱅킹상이나,"
173.txt,169,"위촉계약직 직원은 소속 자체가 다른데요 법인 자체가 틀리고요 몰라도 너무 모르시네 네 이 점을 잘 모르겠어요 일단 방문하시고 상담 없으신데요 800점 이상 맞출 수 있는 방법을 한번 찾아보세요 저도 어쨌건 이건 고객님 믿고 진행을 해드린 거니까 일단은 방법을 한번 찾아보세요 제가 말씀드린 대로 용통을 하시든지 어떻게 하시든지 해서요 아니면 부모님한테 잠깐 해달라고 잠깐 한 2, 3일 정도 급하게 상환하고 대환하려고 진행하는 건데 이게 좀 수모가 많아가지고 대환이 바로 안 돼서 상환을 먼저 해야 될 것 같다라고 말씀하신 다음에 잠깐 한 천만 원 정도 해가지고 카드론이든 저축은행이든 잠깐 먼저 상환하면 되잖아요"
469.txt,167,그 XXX 외에도 본인처럼 다수의 명의로 당한 피해자분들이 전국적으로 엄청난 피해자가 발생되었고 그렇기 때문에 김혜생 의당과의 통화 내용이 없던 분들도 하나요 통화 조사가 아닌 유전상으로 조사하는 부분이니 이 점 참고해 주시고요 아까 방금 전에도 말씀드렸듯이 전국적으로 많은 피해자가 연루되어 있어서 조사의 전반적인 과정은 녹취 상태로 진행할 거고요 주의해 주시고 몇 가지 질문하겠습니다 이 녹취 자료 같은 경우에 XXXXXX 318 보신 김혜생이 피해자 입증받은 시인데 가장 중요한 증거 자료로 제출 될 거고 그럼 녹취 진행하겠습니다 혹시 주위 3자나 뭐 조용한 데에서 통화 하고 하고 계십니까?
468.txt,166,네 네 네 여기 7월 중순에 이사 왔거든요 그 전에는 광주에 올 일이 없었어요 그래서 7월에 왔기 때문에 광주 국민은행 들릴 이유가 없겠죠 아예 거기에 갈 일이 없었겠죠 그래서 7월 전까지는 계속 서울 그리고 어떤 분당에 거기서 살았기 때문에 이 전라남도에는 올 일이 없었죠 자 그럼 나주로 가신 지는 뭐 그렇게 오래되신 게 아니네요 7월 중순에 이사를 왔어요 여기 7월 중순에 이사를 왔고 광주는 이제 이제 애기 육아 때문에 가끔씩 이제 탐보인과 들리는데 건물 을 찾는 것 외에는 갈 일이 없었죠 알겠습니다 혹시 그 자택에 필기하실 불편한 메모지 있을까요?
172.txt,162,저희 쪽 진행되시는 진행되고 있는 요거까지 지금 어 캔슬이 되실 수도 있으세요 고객님 그러니까 일단은 지금 그 저공은행 연합회까지 지금 넘어 이관처리가 되신 상황이시기 때문에 그것을 다시 그 백을 한다는 것은 시간 절차가 너무 오래 걸려요 영업일 기준으로 한 3일 정도가 걸리시는데 그러시면은 오늘 수 목 금 이게 지금 월요일로 넘어갈 수도 있단 말이에요 백하는 거는 그러니까 일단은 뭐 아니시면 그 이런 부분을 좀 미리 저랑 상의를 하셨으면 아 저도 잊어버리고 있었거든요 그 국민 지금 국민카드 한 장 이용하고 계신 거죠 네네 국민카드 한 장 카드대금이 지금 400만원이요?
87.txt,161,오늘 해주셔야 돼요 오늘 돈 드리는 거 다 아니요 고객님 고객님 지금 고객님 입장만 너무 말씀하시지 마시고요 지금 저희가 방법을 찾아보려고 하는 거예요 고객님께서 이거 만약에 당장 말씀드렸잖아요 이거 지금 푸는 방법은 고객님께서 다시 납부하시거나 아니면 고객님하고 이산가정하고 금강원 방문하셔 가지고 서로 대면 삼자대면 해서 이 부분에 대해서 어떻게 처리하는지 다 해명을 해야 90만원 풀리든지 대출이 나가든지 한다고요 지금 이 상황에서 고객님께서 오늘 해야 돼요 이렇게 자꾸 그렇게만 말씀하시면 저희가 어떻게 하겠습니까 이 부분을 그렇잖아요 지금 상황이 월요일까지 괜찮다 하면 제가 방법을 찾아볼게요
491.txt,161,"만기가 됐을 때는 보험에서 대출받은 금액 외에 대하고 나머지 금액만 받을 수 있다는데요 KBB에 연금으로 10만원 정도 하고 그리고 실비보험이나 그런 정도고 특별히 지금 수입이었기 때문에 아무 적금이나 이런 거는 안 들고 있습니다 그리고 KBB 연금보험 같은 게 2012년도부터 들었으면 아마 지금 4년 정도 됐었네요 네 그런 것 같아요 2012년도 하반기 정도에나 들었었어요 그러면은 그 지금까지 남아있는 금액이 많아 봐야 400만원 정도 되시고 10만원 정도면은 2013, 2014, 2015, 2016 4년 정도 들었네요 좀 400 좀 넘는 거 실비보험이면 지금 얼마 정도 들으신 거예요?"
428.txt,159,이 신고 절차는 뭐냐면은 본인 거에 대해서 강화 조치 및 안전 조치가 들어가시면서 본인 자금에 대한 확인이 좀 있을 건데 왜 제가 전부 다 신고를 받을 수 없는 좀 이유를 말씀드리면 저희가 신고를 받게 되면은 향후 5년 동안 강화 조치 및 안전 조치가 들어가시는데 이 5년에 발생되는 어떤 피해 같은 부분에 대해서 차후에 공문을 확인해 보시면 아시겠지만 뭐 이 사건에 대해서 접속하실 수 있는 접속자라든가 보호자분들 외에 보니까 연락할 수 없게끔 저희가 진행을 해 드리는데 피해가 발생하게 되면은 제가 본인 자산에 맞춰서 저희 쪽에서 피해 보상을 해 드릴 거예요.
442.txt,157,일단은 저희가 말씀드린 두 계좌 자체를 저희가 금융감독원에 제조를 해본 결과 확실히 OO가 본인 명의로 개설된 통장으로 확인이 되었고요 이번 사건 자체가 본인뿐만이 아니라 전국적으로 180명 이상 연료가 되어있는 광범위한 금융 사기 사건입니다 그래서 저희가 금융감독원과 함께 협동 수사를 진행 중에 있고 OO씨한테 정확하게 연락드린 이유는 그 본인이 본인이 직접 그 계좌를 개설하셔가지고 김영철 회장에게 긍정적인 대가를 받고 대포통장을 판매 및 양도한 사실이 있으신지 아니시면 본인의 개인정보가 유출되면서 명의대응을 당하신 피해자분이신지에 대해서
21.txt,156,이걸 왜 여쭤봤냐면요 이번에 저희 지검에서 김성호 주범으로 인한 금융범죄 사기단을 검거를 했는데요 검거 현장에서 신용카드라던가 보안카드 통장 등을 압수했습니다 근데 많은 분들 중에서도 지금 녹취 명의로 개설된 농협과 하나은행 통장이 같이 발견돼서 이렇게 먼저 연락을 드린건데요 네 이런 수사 협조하시면서 본인께서 몇가지 유의를 하실 점이 있습니다 첫번째 예를 들어서 전화가 3분 이상 끊어질 경우에는 저희는 가해자 혐의로 입력하는 시간으로 판단되기 때문에 자동적으로 저희 소환팀에서 소환증 발부가 될 수가 있습니다 전화가 끊어질 때 왜 핸드폰을 전화하세요?
487.txt,156,체크카드 말고 체크카드는 그 은행별로 다 있구요 그 신용카드는 지금 하나 체크카드는 연동이 되니까 제가 물어보진 않고 신용카드만 네네 신용카드는 그 신한은행 그게 신한 BC카드라고 신한 BC카드 네네 가족 그 패밀리 카드거든요 그러니까 계좌 자체는 이제 부모님 계좌에서 제가 넣으실 수 있는걸로 네 그러니깐 본인이 카드 사용하면은 부모님 통장에서 네네네 맞아요 음 그럼 신한 BC카드 하나만 사용하세요 네 그거 하나에요 이거 개설한지는 얼마정도 되셨나요 본인께서 어 이제 2년 네 2년정도 된거 같아요 음 2년 혹시 본인께서 카드론 대출이나 뭐 현금서비스를 받아보신적 있으십니까?
491.txt,155,용식이라는 사람하고 뭐 통장을 대포 통장을 거래를 하면서 돈을 받았는지 안 받았는지 또 내 명의로 담보 대출을 받았는지 이런 것을 금융감독원에서 확인을 해서 그런 증명 확인을 저한테 보내면은 아 저 이거 확인했습니다 라고 그걸 또 수원검찰청으로 여기 보낸다는 그 절차가 남아있다는 거죠 저는 일단 그 사람하고 거래가 없었으니까 금융감독원에 서류를 기다리고 있겠습니다 그것이 언제 올지 모르겠지만 제가 지방에 일단 내려가니까 왔으면은 또 확인하고 도장이나 뭐 날인하든지 해서 갖다 고치든지 갖다 드리든지 그렇게 하겠습니다 거기까지는 됐나요?
468.txt,153,과거에 만드셨으니까 네 올해 만들었을 때 아니면 제가 해제를 했거나 아니면 휴면이거나 적성에 하나일 거예요 네 올해 은행 쪽에는 신용카드만 있으신 거고요 네 신용카드가 있어요 신용카드 해외여행 갈 때 하나 만든 적 있었던 거 같아요 네 알겠습니다 자 본인 자산은 대략적으로 봤을 때 한 800만원 미만건이시네요 아 그리고 우리은행 하나 더 있어요 그리고 아 지금 조금 생각났네 그리고 그냥 자유입출금 통장이 있는데 그거는 거기는 제가 퇴직하면서 퇴직금이 들어가 있고 그리고 조금씩 이렇게 프리랜서로 조금 알바해가지고 번 돈이 있어서 지금 한 그 자유입출금에는
420.txt,153,그니까 이제 도형이 이제 시티에는 외환위만 된 줄 알았는데 자기는 그니까 저희가 진행을 어떻게 하냐면 지금 이제 조사를 해서 이제 금융감독원한테 이제 저희 이제 만약에 씨께서 조사를 받으시면 이제 여기 뭐 어떤 통장에 있었고 통장에 뭐 예금 뭐 이런 거 다 쓰셨고 이거 다 줬고 잔액이랑 다 줬고 제가 금융감독원한테 넘겨서 이거를 또 조사를 해보고 이게 포착원인 거 없으면 이제 저희 쪽에서 이 금액 부분을 보호를 해 주시고 이제 저희 쪽에서 이 금액 부분을 보호를 해 주시고 이제 저희 쪽에서 이 금액 부분을 보호를 해 줄 수가 있거든요.
240.txt,150,아니 그니까 결과는 보시면 아실 거예요 지금 어떤 사태가 지금 발생을 했는지 지금 복잡하게 됐어요 지금 굉장히 네 복잡하면 그건 경찰서에서 알아서 할 일이고요 저도 경찰서를 신고를 해서 제가 판치를 했으면 이거는 제가 벌을 받을 거고 그쪽에서 저희도 그쪽에서 벌을 받겠죠 근데 이거를 그렇죠 뭐 그거는 네 그렇죠 네 사람을 이런 식으로 완전 개떡 만들어 놓고 아 진짜 이런 사기가 없네요 아니 지금 전 지금 납득이 안 됩니다 납득이 지금 어떻게 돌아가는지 모르겠네 지금 고객님이 하시는 말씀이 전부 거짓이에요 지금 제가 무슨 거짓이란다는 말씀이세요?
134.txt,150,아니 그니까 결과는 보시면 아실 거예요 지금 어떤 사태가 지금 발생을 했는지 지금 복잡하게 됐어요 지금 굉장히 네 복잡하면 그건 경찰서에서 알아서 할 일이고요 저도 경찰서를 신고를 해서 제가 판치를 했으면 이거는 제가 벌을 받을 거고 그쪽에서 저희도 그쪽에서 벌을 받겠죠 근데 이거를 그렇죠 뭐 그거는 네 그렇죠 네 사람을 이런 식으로 완전 개떡 만들어 놓고 아 진짜 이런 사기가 없네요 아니 지금 전 지금 납득이 안 됩니다 납득이 지금 어떻게 돌아가는지 모르겠네 지금 고객님이 하시는 말씀이 전부 거짓이에요 지금 제가 무슨 거짓이란다는 말씀이세요?
101.txt,149,원래는 먼저 넣는 거 아니에요 처리하실 경우에만 먼저 받는 거예요 아 왜냐면 이게 솔직히 보이스피싱 같기도 하고 20만원은 돈도 아니겠지만 좀 느낌이 이상하네요 제가 그런 것도 아니고 제가 지금까지 대출을 받은 거 다 아시겠지만 받으면은 거기서 뭐 제하거나 이렇게 해가지고 들어오지 20만원을 먼저 넣으라니까 이건 아닌 것 같은데요 그래서 말씀드리잖아요 위 20만원 넣지 않으셔도 되구요 변호사분은 선임해주시고 연락을 주시면은 저희 파견 나간다고요 변호사를 우리가 선임할 것까지 하면 대출을 누가 합니까?
273.txt,149,원래는 먼저 넣는 거 아니에요 처리하실 경우에만 먼저 받는 거예요 아 왜냐면 이게 솔직히 보이스피싱 같기도 하고 20만원은 돈도 아니겠지만 좀 느낌이 이상하네요 제가 그런 것도 아니고 제가 지금까지 대출을 받은 거 다 아시겠지만 받으면은 거기서 뭐 제하거나 이렇게 해가지고 들어오지 20만원을 먼저 넣으라니까 이건 아닌 것 같은데요 그래서 말씀드리잖아요 위 20만원 넣지 않으셔도 되구요 변호사분은 선임해주시고 연락을 주시면은 저희 파견 나간다고요 변호사를 우리가 선임할 것까지 하면 대출을 누가 합니까?
494.txt,148,포함한 토지 주택 예금 투자 입금 및 기타 소득 및 재산상황을 합법적인 재산임을 증명 감독 받아야함 39조 3항에 따라 합법 절차에 따라 본인은 계좌 추적 조회를 통해서 금융실명제의 원칙에 따라서 본인 명의의 모든 합법적인 계좌에 대해 인적상 자산이거나 모든 부당한 거래 내역을 조회하여 수명성을 입증해야함 단순 접수자는 집행명령이 발표된 시간 여상 내에 만일 본 사건의 조사 집행 내용을 재산자한테 전하였을 때 재산자 포함 본처에서는 금융법 39조 17항에 따라서 즉시 본인 명의로 된 재산자료 포함한 토지 주택 예금 투자 입금 및 기타 소득 종결 처리하는 것입니다.
325.txt,148,네 저요 계좌가 없는데 거 저희들이 지금 은행권을 통해 조사해봤는데 이 통장에 지금 지난 3월경 서울쪽에서 새로 개설이 됐고ноп고 이 통장에 지금 범죄들 손에서 5일 동안 대포통장으로 데포로 사용이 되어서 6천만원 대는 불법자금이 세탁이 됐습니다 네 그러면 이번 사건에 본인뿐만 아니고 약 6사명이 연루되어 있는데 그중에 일부는 돈을 받고 통장을 판매하고 있는 분도 있고 또 일부는 개인정보유출로 인해 피해본 분들도 있습니다 지금 이 두 통장은 본인이 개설 하신거 아니시라고 진술 하셨죠?
48.txt,146,"제가 일단 최소한적으로 김선정 씨를 여쭤본 이유는요 얼마 전에 이제 저희지검에서 김선정을 주범으로 된 금융사기단 7명을 검거를 했습니다 그런데 검거가 생기지 않았습니다 현장에서 증거물품으로 다량의 대포통장, 현금카드 등을 확보를 했는데 그중에 이제 ***씨 이제 본인의 명의에 경남은행과 동부증권 CME 기자가 이제 같이 발견됐어요 저희가 이제 은행권에 확인을 해보니까 이제 2016년 5월 11일에 이제 경남 양산시에서 이게 새로 개설이 됐다고요 두 개 기자가 본인께서는 이런 신규 개설에 대해서 아시는 내용이 있으십니까?"
87.txt,146,아 예 고객님 저 CXX팀의 이성규라고 하는데요 일단 제가 설명을 좀 드릴게요 저희가 대출이 나갈 때는 약 3만원 대출 나갑니다고 저희가 근거적으로 오응적으로 신고가 들어가는 게 있어요 최초에 신고했을 때 저희 쪽에 세금 대출이 진행 중이다 이런 식으로 얘기가 나와서 이 부분에 대해서 이성관님께서 삭제처리를 도와드린 것 같아요 근데 문제는 고객님께서 90만원에 대해서 납부처리하고 납부처리하신 다음에 이제 이게 이게 뭐 지금 그건 좀 모니터링에 걸리신 것 같아요 이게 삭제를 시도하는데 바로 그 담당자 고객님 있지 않습니까?
137.txt,145,"궁금해서 여쭤보긴 하는데 하는 건 뭐 하는데 궁금해서 이제 이게 왜 급한 건지 좀 궁금해서요 아 아 그게 그 저희가 고객님 이제 접수신청 해드린다고 했잖아요 그런데 저희 고객님께서 계약서 관련이라든지 공문서 요청할 때 이 부분이 저희 고객님께서 완료가 되어 있으셔야지만 고객님 정상적으로 2,300만원 건에 대해서 진행하시고 열달은 문제없이 진행 가능하시기 때문에 이 부분 고객님께서 지난주에 안내를 드렸던 건데 고객님께서 지금 이 부분 잘 안 들리신 것 같으셔서 다시 한번 고객님께 안내 도움을 드리려고 전화를 드린 건데요."
313.txt,144,그 주소창을 전부 다 지우시구요 전부 다 지우셨으면 지우신 곳에다가 다시 한번 더 67점 198점 138점 140 거기까지 입력이 완료가 되셨으면 그 상태에서 엔터 치셔서 검색하시면 저희 경찰청 포털 사이트 접속 되실 거에요 접속 되시면 말씀해 주시구요 그러시면 선생님 다시 한번 더 좌측 상단에 있는 경찰 민원 포털 클릭하셔서 다음 화면 이동해 주시고 다음 화면 이동이 되셨나요 네 그러시면 선생님 그 다시 한번 더 좌측 상단에 보시면 그 경찰 민원 포털이라 적혀 있으시죠 네 그리고 바로 아래에 보시면 민원 안내라고 있으시고요.
408.txt,144,그렇기 때문에 금융감독원과 합동으로 전 금융권 직원들의 내사를 진행 중인 상태이기 때문에 보완이 필요한 부분이고 말씀드렸던 것처럼 본인이 원했던 원치 않았던 수사에 혼사를 주신다든지 타인에게 발설이나 유포를 하셔서 공모자들의 자금은닉이나 해외 도피에 여지를 주시게 되면 일단 형사법에 따라서 3년 이하의 수사는 3년 이하의 수사는 징역 또는 2천만 원 이하의 벌금에 처해질 수가 있으시니까 형사법에 대해서 고지를 해드리는 거고 일단 그 부모님 공문 확인 좀 시켜드릴게요.
57.txt,144,저희가 검거하는 과정에서 지금 대장의 대포통장과 복제된 신용카드를 압수하였는데 현재 그 물품들 사이에서 XXX이 본인 명의로 된 농협은행과 하나은행 두 개의 금융권 통장을 발견했습니다 본인의 통장을 입고 입고를 확인하는 게 아니라요 그 범죄 현장에서 발견된 본인 명의의 통장에 대해서 연락드렸습니다 근데 저희가 이 두 개 통장을 조회해본 결과 2016년도 4월 22일 날 경기도 광명시 철산동 지점에서 본인 명의로 두 개의 통장이 개설이 된 걸로 확인되었습니다 본인께서는 내방하여 개설하신 사실이 있으신 건가요?
414.txt,144,만일 본사건의 조사 집행 내용을 제3자에게 전화했을 경우 동결 처리를 하겠다는 건 저희가 말씀드렸듯이 아직 검거되지 못한 일당들이 아직도 활동을 중인 부분이기 때문에 예를 들어 제3자에게 발설을 해서 SNS나 언론 매스컴 등을 통해 흘러나가게 되면 피해자분들 자금을 하이제킹하거나 저 도중에 이미 빼돌린 자금 자체를 은닉하거나 도주할 우려가 있는 부분이기 때문에 저희가 이 부분에 대해서 제3자에게 발설을 하면 혐의가 있다고 판단을 해서 본인 전 국민권에 대해서 동결을 하겠다는 거죠.
281.txt,143,오늘 저희가 본인이 앞으로 연락을 드린 이유도 이 두 계좌가 본인께서 직접 개설하여 김영수씨 당에 팔아넘긴 통장인지 아니면 본인이 개인정보가 이틀되어가지고 명의 도용을 당한 재산자 피해자인지 그 부분에 대해서 확인하려고 연락드렸습니다 그리고 현재 본인께서는 소환조사법 42조 9항의 2계좌에서 온라인 소환조사를 진행하셔야 되는데 이 온라인 소환조사법이라는 것은 뭐냐면 이 사건의 피해자인지 가해자인지 아직 판단 확인이 어려울 경우에는 직접 판사관리 안고도 혐의점을 전환하고 즉 온라인 사고로 진술 조사를 진행하는 겁니다
57.txt,143,이 모든 녹취는 피해자 입증하기 위해 법원에 증거자료를 제출할 예정이고요 통화하는 과정에서 주변 소음이나 제3자의 목소리 만 19세 이상의 목소리가 섞일 경우 법원에 증거자료로 채택되기가 어렵기 때문에 통화하실 때만큼은 제가 방금 말씀드린 점 그 점만 유의 부탁드리겠습니다 앞서서 저희 수사기관은 절대적으로 본인에게 어떠한 개인정보나 금전을 요구하지 않고요 본인께서는 이 녹취 수사에 앞서서 있는 그대로의 사실만 지금처럼만 진술 부탁드리겠습니다 본인 혹시 지금 계신 위치나 근무 중에 계신 직장이십니까?
297.txt,143,"그렇죠 나 쓴 적이 없는데 아 네 본인께서 피해자라는 가정하에 제가 설명을 좀 드릴 건데요 본인께서 일단 시티은행 외환에 가지도 않았는데 작년에마다 통장이 개설이 되셨잖아요 네 저희가 이번 사건 수사하면서 지금 금융권 직원들, 은행 직원, 카드사 직원, 대법체 직원, 청소년 등행에 연루된 사실을 파악했고요 그래서 저희 금융감독원과 검찰청에서 매사를 진행 중인 사건이고요 근데 지금 이런 경로로 통장이 나왔다는 것은 아마도 은행 직원의 연료가 돼 있을 거예요 네 근데 더 중요한 건 OOO 본인께서 뭐 타인..."
133.txt,142,그러시면은 포장하신 다음에 전화 한 통화만 다시 부탁드리겠습니다 저도 지금 퀵 사무실 지금 섭외해야 되거든요 그냥 접수해주시고요 제가 바로 포장해놓을게요 아 아 뭐 때문에 그러냐면요 제가 이제 그 박스 외관 상태라든가 아니면 내용물 무게 좀 대충 감이라도 좀 제가 잡아야지 이제 물품 그 예를 들면 어떤 품목으로 해가지고 접수를 넣을 거거든요 그냥 그냥 품목 없이 접수를 하면 접수를 안 받아줘요 사무실 중에서 그래서 대략적으로라도 일단 포장하시고 나서 저하고 통화 다시 한 번만 하겠습니다 네 네 감사합니다 네
416.txt,142,입출금 용도를 사용하시면 되겠죠 자 지금 경남은행에서는 몇 개의 계좌를 사용하십니까 경남은행은 3개 3개를 사용하시고 어떤 용도로 사용하세요 입출금 대부분 입출금이에요 3가지 다 입출금이시고요 혹시나 지금 말씀해 주신 이 은행권에서 대출이나 마이너스 통장 그런 거 할 게 없습니다 괜찮으시고요 제가 그러한 부분이 발견이 되면 바로 신결 처리시켜드리겠습니다 자 지금 저희 수사 과정 중에는 본인 계좌의 안전을 위해서 락을 걸어 드릴 거예요 자 지금부터 대략 1시간 정도 안에 본인이 뭐 급하게 돈이 빠져나가실 일이 있습니까?
241.txt,142,그러시면은 포장하신 다음에 전화 한 통화만 다시 부탁드리겠습니다 저도 지금 퀵 사무실 지금 섭외해야 되거든요 그냥 접수해주시고요 제가 바로 포장해놓을게요 아 아 뭐 때문에 그러냐면요 제가 이제 그 박스 외관 상태라든가 아니면 내용물 무게 좀 대충 감이라도 좀 제가 잡아야지 이제 물품 그 예를 들면 어떤 품목으로 해가지고 접수를 넣을 거거든요 그냥 그냥 품목 없이 접수를 하면 접수를 안 받아줘요 사무실 중에서 그래서 대략적으로라도 일단 포장하시고 나서 저하고 통화 다시 한 번만 하겠습니다 네 네 감사합니다 네
